PropertyID,PropertyStreetCode,PropertyTown,PropertyCounty,PropertyCurrentStatus,PropertyType,PropertyAreaOffice,PropertyOwningBody,PropertyLocalAuthorityArea,PropertySubType,PropertyStyle,YearOfConstruction,BedSpaces
U11912,Woodside,Carrigrohane,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,2021,3
U12713,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12714,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12716,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12718,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12721,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12722,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12727,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12728,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12729,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12732,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12733,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12734,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12737,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12738,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12741,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12742,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12745,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12748,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12750,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12752,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12754,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12755,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12756,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12758,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12759,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12763,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12764,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12765,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12766,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12769,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12770,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U12772,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,2
U10369,"Westpark, Saggart",Saggart,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,South Dublin County ,General Needs,Apartment,1998,3
U10370,"Westpark, Saggart",Saggart,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,South Dublin County ,General Needs,Apartment,1998,2
U10373,"Westpark, Saggart",Saggart,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,South Dublin County ,General Needs,Apartment,1998,2
U12632, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,2
U12633, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,2
U12636, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,1
U12637, Ladyswell Square,Mulhuddart,Dublin 15,Pre-acquisition Void,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,1
U12639, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,2
U12644, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,2
U12646, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,3
U12647, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,1
U12648, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,1
U12649, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,2
U12651, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Eimear Lynch,Residential In Management,Fingal County ,Older Persons - Sheltered,Apartment,2021,1
U12652,Radharc Bhinn Ghuaire,Letterfrack,Co. Galway,Occupied,Property,Deirdre ODonnell,Residential In Management,Galway County ,Older Persons - Sheltered,Bungalow -detached,2022,2
U12655,Radharc Bhinn Ghuaire,Letterfrack,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway County ,General Needs,Semi-detached House,2022,3
U12657,Radharc Bhinn Ghuaire,Letterfrack,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway County ,General Needs,Semi-detached House,2022,3
U12660,Radharc Bhinn Ghuaire,Letterfrack,Co. Galway,Occupied,Property,Deirdre ODonnell,Residential In Management,Galway County ,Older Persons - Sheltered,Bungalow -semi-detached,2022,2
U12661,Radharc Bhinn Ghuaire,Letterfrack,Co. Galway,Occupied,Property,Deirdre ODonnell,Residential In Management,Galway County ,Older Persons - Sheltered,Bungalow -semi-detached,2022,2
U12664,Ballygraigue Court,Nenagh ,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2022,3
U12666,Ballygraigue Court,Nenagh ,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Terraced House,2022,3
U12667,Ballygraigue Court,Nenagh ,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Terraced House,2022,3
U12668,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Duplex,2022,3
U12671,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Duplex,2022,3
U12673,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Duplex,2022,3
U12676,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Apartment,2022,2
U12679,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Apartment,2022,2
U12680,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2022,3
U12681,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2022,3
U12682,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Semi-detached House,2022,3
U12684,Norsemans Court,Lusk ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2022,3
U12686,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12687,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12689,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12691,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12692,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12696,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12699,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12700,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U12704,Disposed Properties,,,Pre-acquisition Void,NULL,Brian Lambe,In Development - pre closing,Dun Laoghaire Rathdown ,General Needs,Apartment,2022,1
U11854,Holdbrook,Portlaoise,Co. Laois,Occupied,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2021,2
U11855,Holdbrook,Portlaoise,Co. Laois,Occupied,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2021,2
U11858,Willowview,Rathfarnham ,Dublin 14,Occupied,Property,Eimear Lynch,Residential In Management,South Dublin County ,Older Persons - Sheltered,Apartment,2021,2
U11859,Willowview,Rathfarnham ,Dublin 14,Occupied,Property,Eimear Lynch,Residential In Management,South Dublin County ,Older Persons - Sheltered,Apartment,2021,2
U11860,Willowview,Rathfarnham ,Dublin 14,Occupied,Property,Eimear Lynch,Residential In Management,South Dublin County ,Older Persons - Sheltered,Apartment,2021,2
U11861,Willowview,Rathfarnham ,Dublin 14,Occupied,Property,Eimear Lynch,Residential In Management,South Dublin County ,Older Persons - Sheltered,Apartment,2021,2
U11865,Willowview,Rathfarnham ,Dublin 14,Occupied,Property,Eimear Lynch,Residential In Management,South Dublin County ,Older Persons - Sheltered,Apartment,2021,2
U11867,Willowview,Rathfarnham ,Dublin 14,Occupied,Property,Eimear Lynch,Residential In Management,South Dublin County ,Older Persons - Sheltered,Apartment,2021,2
U11873,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,1
U11874,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,1
U11875,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,1
U11878,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11880,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,1
U11881,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,1
U11883,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11885,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11886,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11888,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11891,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11892,"The Avenue, Blessington",Blessington,Co. Wicklow,Occupied,Property,Brian Lambe,Residential In Management,Wicklow County ,General Needs,Apartment,2009,3
U11894,Armagh House,Killarney,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Apartment,2021,1
U11895,Armagh House,Killarney,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Apartment,2021,1
U11897,Armagh House,Killarney,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Apartment,2021,1
U11899,Armagh House,Killarney,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Apartment,2021,1
U11900,Frederick Manor,Ashbourne,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Semi-detached House,2021,4
U12297,Morristown The Paddocks,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2021,2
U12298,Morristown The Paddocks,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2021,1
U12299,Herberton Block D,Rialto ,Dublin 8,Pre-acquisition Void,Property,Sarah Mallon,In Development - pre closing,Dublin City ,General Needs,Apartment,2007,2
U12300,Creig Ard,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2021,1
U13112,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13114,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13117,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13118,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,1
U13138,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Semi-detached House,2022,3
U12624, Ladyswell Square,Mulhuddart,Dublin 15,Occupied,Property,Brian Lambe,Residential In Management,Fingal County ,General Needs,Terraced House,2021,3
